fecha,hora,demanda
21/02/2015,3,285.504
21/02/2015,4,276.622
21/02/2015,5,267.792
21/02/2015,6,258.316
21/02/2015,7,253.039
21/02/2015,8,254.951
21/02/2015,9,262.481
21/02/2015,10,273.21
21/02/2015,11,287.099
21/02/2015,12,297.112
21/02/2015,13,315.097
21/02/2015,14,342.708
21/02/2015,15,368.475
21/02/2015,16,372.217
21/02/2015,17,362.679
21/02/2015,18,346.374
21/02/2015,19,335.506
21/02/2015,20,360.837
21/02/2015,21,385.323
21/02/2015,22,382.102
21/02/2015,23,377.274
22/02/2015,0,373.058
22/02/2015,1,359.151
22/02/2015,2,346.424
22/02/2015,3,335.072
22/02/2015,4,324.762
22/02/2015,5,317.472
22/02/2015,6,306.824
22/02/2015,7,290.727
22/02/2015,8,282.372
22/02/2015,9,287.075
22/02/2015,10,294.137
22/02/2015,11,305.088
22/02/2015,12,326.181
22/02/2015,13,350.764
22/02/2015,14,380.813
22/02/2015,15,388.51
22/02/2015,16,394.992
22/02/2015,17,385.9
22/02/2015,18,361.108
22/02/2015,19,355.956
22/02/2015,20,374.966
22/02/2015,21,403.626
22/02/2015,22,418.474
22/02/2015,23,419.507
23/02/2015,0,407.641
23/02/2015,1,397.935
23/02/2015,2,373.745
23/02/2015,3,361.493
23/02/2015,4,348.178
23/02/2015,5,341.04
23/02/2015,6,336.769
23/02/2015,7,328.149
23/02/2015,8,315.217
23/02/2015,9,313.769
23/02/2015,10,318.731
23/02/2015,11,330.991
23/02/2015,12,345.349
23/02/2015,13,371.425
23/02/2015,14,404.259
23/02/2015,15,399.863
23/02/2015,16,378.371
23/02/2015,17,356.947
23/02/2015,18,355.145
23/02/2015,19,352.376
23/02/2015,20,370.487
23/02/2015,21,397.467
23/02/2015,22,408.371
23/02/2015,23,401.742
24/02/2015,0,395.395
24/02/2015,1,368.173
24/02/2015,2,348.953
24/02/2015,3,335.435
24/02/2015,4,325.245
24/02/2015,5,317.266
24/02/2015,6,313.922
24/02/2015,7,307.941
24/02/2015,8,315.246
24/02/2015,9,327.176
24/02/2015,10,334.971
24/02/2015,11,351.426
24/02/2015,12,375.535
24/02/2015,13,406.643
24/02/2015,14,451.853
24/02/2015,15,462.95
24/02/2015,16,461.499
24/02/2015,17,443.282
24/02/2015,18,413.21
24/02/2015,19,400.066
24/02/2015,20,416.871
24/02/2015,21,447.537
24/02/2015,22,461.251
24/02/2015,23,463.376
25/02/2015,0,454.749
25/02/2015,1,438.877
25/02/2015,2,401.322
25/02/2015,3,399.511
25/02/2015,4,392.457
25/02/2015,5,371.983
25/02/2015,6,360.791
25/02/2015,7,355.81
25/02/2015,8,348.471
25/02/2015,9,351.039
25/02/2015,10,355.198
25/02/2015,11,369.382
25/02/2015,12,395.318
25/02/2015,13,430.914
25/02/2015,14,464.192
25/02/2015,15,474.471
25/02/2015,16,468.529
25/02/2015,17,454.17
25/02/2015,18,420.781
25/02/2015,19,401.297
25/02/2015,20,419.398
25/02/2015,21,452.721
25/02/2015,22,463.837
25/02/2015,23,465.957
26/02/2015,0,456.667
26/02/2015,1,441.565
26/02/2015,2,423.194
26/02/2015,3,400.175
26/02/2015,4,391.9
26/02/2015,5,382.292
26/02/2015,6,372.961
26/02/2015,7,358.227
26/02/2015,8,339.795
26/02/2015,9,338.335
26/02/2015,10,343.132
26/02/2015,11,341.354
26/02/2015,12,337.091
26/02/2015,13,346.576
26/02/2015,14,371.743
26/02/2015,15,378.667
26/02/2015,16,376.372
26/02/2015,17,368.279
26/02/2015,18,351.294
26/02/2015,19,346.45
26/02/2015,20,364.074
26/02/2015,21,387.15
26/02/2015,22,394.198
26/02/2015,23,395.572
27/02/2015,0,391.702
27/02/2015,1,367.602
27/02/2015,2,348.904
27/02/2015,3,335.637
27/02/2015,4,334.053
27/02/2015,5,320.913
27/02/2015,6,299.31
27/02/2015,7,270.967
27/02/2015,8,230.392
27/02/2015,9,259.832
27/02/2015,10,273.598
27/02/2015,11,283.518
27/02/2015,12,289.377
27/02/2015,13,290
27/02/2015,14,301.228
27/02/2015,15,310.787
27/02/2015,16,316.668
27/02/2015,17,311.12
27/02/2015,18,313.761
27/02/2015,19,329.172
27/02/2015,20,356.729
27/02/2015,21,363.563
27/02/2015,22,357.947
27/02/2015,23,347.873
28/02/2015,0,337.141
28/02/2015,1,319.922
28/02/2015,2,303.682
28/02/2015,3,291.453
28/02/2015,4,283.729
28/02/2015,5,275.962
28/02/2015,6,266.224
28/02/2015,7,256.269
28/02/2015,8,239.225
28/02/2015,9,276.965
28/02/2015,10,315.462
28/02/2015,11,306.687
28/02/2015,12,315.441
28/02/2015,13,337.932
28/02/2015,14,369.507
28/02/2015,15,392.329
28/02/2015,16,385.132
28/02/2015,17,367.869
28/02/2015,18,357.342
28/02/2015,19,352.785
28/02/2015,20,372.905
28/02/2015,21,398.44
28/02/2015,22,397.161
28/02/2015,23,391.131
01/03/2015,0,381.484
01/03/2015,1,364.7
01/03/2015,2,348.155
01/03/2015,3,338.833
01/03/2015,4,332.909
01/03/2015,5,315.036
01/03/2015,6,302.541
01/03/2015,7,287.15
01/03/2015,8,282.355
01/03/2015,9,287.305
01/03/2015,10,297.467
01/03/2015,11,310.735
01/03/2015,12,332.543
01/03/2015,13,360.777
01/03/2015,14,383.75
01/03/2015,15,407.195
01/03/2015,16,401.59
01/03/2015,17,379.423
01/03/2015,18,345.92
01/03/2015,19,331.34
01/03/2015,20,327.389
01/03/2015,21,324.982
01/03/2015,22,345.675
01/03/2015,23,350.367
02/03/2015,0,334.364
02/03/2015,1,305.298
02/03/2015,2,288.421
02/03/2015,3,274.441
02/03/2015,4,267.664
02/03/2015,5,264.036
02/03/2015,6,266.642
02/03/2015,7,272.469
02/03/2015,8,276.196
02/03/2015,9,281.656
02/03/2015,10,309.194
02/03/2015,11,322.9
02/03/2015,12,337.186
02/03/2015,13,360.097
02/03/2015,14,381.386
02/03/2015,15,410.608
02/03/2015,16,406.362
02/03/2015,17,402.981
02/03/2015,18,386.271
02/03/2015,19,377.365
02/03/2015,20,407.631
02/03/2015,21,443.763
02/03/2015,22,449.821
02/03/2015,23,442.322
03/03/2015,0,432.264
03/03/2015,1,396.696
03/03/2015,2,387.317
03/03/2015,3,366.968
03/03/2015,4,358.378
03/03/2015,5,348.456
03/03/2015,6,341.023
03/03/2015,7,332.73
03/03/2015,8,329.902
03/03/2015,9,336.076
03/03/2015,10,351.998
03/03/2015,11,367.717
03/03/2015,12,392.681
03/03/2015,13,431.179
03/03/2015,14,468.6
03/03/2015,15,476.229
03/03/2015,16,424.383
03/03/2015,17,399.821
03/03/2015,18,394.405
03/03/2015,19,380.513
03/03/2015,20,400.887
03/03/2015,21,344.339
03/03/2015,22,351.864
03/03/2015,23,371.047
04/03/2015,0,345.934
04/03/2015,1,329.019
04/03/2015,2,312.145
04/03/2015,3,296.959
04/03/2015,4,310.037
04/03/2015,5,303.653
04/03/2015,6,298.82
04/03/2015,7,298.141
04/03/2015,8,299.515
04/03/2015,9,306.059
04/03/2015,10,299.621
04/03/2015,11,279.844
04/03/2015,12,326.967
04/03/2015,13,375.664
04/03/2015,14,408.181
04/03/2015,15,423.084
04/03/2015,16,414.277
04/03/2015,17,402.35
04/03/2015,18,376.276
04/03/2015,19,376.842
04/03/2015,20,398.781
04/03/2015,21,427.553
04/03/2015,22,437.586
04/03/2015,23,434.321
05/03/2015,0,416.731
05/03/2015,1,394.698
05/03/2015,2,371.585
05/03/2015,3,353.148
05/03/2015,4,347.918
05/03/2015,5,341.711
05/03/2015,6,334.52
05/03/2015,7,327.432
05/03/2015,8,323.322
05/03/2015,9,332.522
05/03/2015,10,344.178
05/03/2015,11,361.726
05/03/2015,12,394.908
05/03/2015,13,420.884
05/03/2015,14,448.884
05/03/2015,15,463.852
05/03/2015,16,460.594
05/03/2015,17,439.535
05/03/2015,18,411.702
05/03/2015,19,404.455
05/03/2015,20,433.485
05/03/2015,21,463.759
05/03/2015,22,474.138
05/03/2015,23,471.375
06/03/2015,0,453.322
06/03/2015,1,429.253
06/03/2015,2,405.328
06/03/2015,3,388.69
06/03/2015,4,368.601
06/03/2015,5,358.929
06/03/2015,6,354.201
06/03/2015,7,344.859
06/03/2015,8,338.804
06/03/2015,9,347.013
06/03/2015,10,354.323
06/03/2015,11,370.939
06/03/2015,12,406.188
06/03/2015,13,442.387
06/03/2015,14,469.684
06/03/2015,15,470.268
06/03/2015,16,445.58
06/03/2015,17,424.419
06/03/2015,18,396.813
06/03/2015,19,397.721
06/03/2015,20,415.219
06/03/2015,21,432.742
06/03/2015,22,437.147
06/03/2015,23,426.065
07/03/2015,0,412.898
07/03/2015,1,376.703
07/03/2015,2,373.264
07/03/2015,3,357.261
07/03/2015,4,342.567
07/03/2015,5,340.599
07/03/2015,6,325.88
07/03/2015,7,309.12
07/03/2015,8,307.318
07/03/2015,9,315.431
07/03/2015,10,327.713
07/03/2015,11,338.269
07/03/2015,12,366.319
07/03/2015,13,400.628
07/03/2015,14,428.26
07/03/2015,15,448.074
07/03/2015,16,445.287
07/03/2015,17,422.747
07/03/2015,18,393.108
07/03/2015,19,386.809
07/03/2015,20,405.765
07/03/2015,21,441.868
07/03/2015,22,428.351
07/03/2015,23,421.482
08/03/2015,0,405.71
08/03/2015,1,397.861
08/03/2015,2,385.688
08/03/2015,3,371.481
08/03/2015,4,358.463
08/03/2015,5,346.431
08/03/2015,6,329.562
08/03/2015,7,310.228
08/03/2015,8,299.919
08/03/2015,9,303.164
08/03/2015,10,309.097
08/03/2015,11,312.578
08/03/2015,12,348.813
08/03/2015,13,371.715
08/03/2015,14,407.398
08/03/2015,15,416.839
08/03/2015,16,423.717
08/03/2015,17,411.724
08/03/2015,18,384.192
08/03/2015,19,372.289
08/03/2015,20,400.902
08/03/2015,21,431.546
08/03/2015,22,446.986
08/03/2015,23,452.964
09/03/2015,0,440.516
09/03/2015,1,416.817
09/03/2015,2,393.744
09/03/2015,3,372.681
09/03/2015,4,361.385
09/03/2015,5,351.931
09/03/2015,6,344.764
09/03/2015,7,336.161
09/03/2015,8,330.343
09/03/2015,9,338.071
09/03/2015,10,351.62
09/03/2015,11,376.418
09/03/2015,12,400.148
09/03/2015,13,427.631
09/03/2015,14,464.728
09/03/2015,15,475.369
09/03/2015,16,468.974
09/03/2015,17,442.547
09/03/2015,18,409.597
09/03/2015,19,395.575
09/03/2015,20,415.889
09/03/2015,21,446.996
09/03/2015,22,459.265
09/03/2015,23,453.073
10/03/2015,0,443.362
10/03/2015,1,405.289
10/03/2015,2,389.051
10/03/2015,3,371.659
10/03/2015,4,358.193
10/03/2015,5,352.14
10/03/2015,6,339.8
10/03/2015,7,330.859
10/03/2015,8,320.116
10/03/2015,9,328.386
10/03/2015,10,343.467
10/03/2015,11,369.275
10/03/2015,12,388.957
10/03/2015,13,419.27
10/03/2015,14,463.465
10/03/2015,15,478.478
10/03/2015,16,468.074
10/03/2015,17,444.72
10/03/2015,18,406.444
10/03/2015,19,398.061
10/03/2015,20,417.404
10/03/2015,21,447.166
10/03/2015,22,457.813
10/03/2015,23,462.283
11/03/2015,0,448.288
11/03/2015,1,412.132
11/03/2015,2,395.402
11/03/2015,3,375.482
11/03/2015,4,360.764
11/03/2015,5,347.127
11/03/2015,6,342.765
11/03/2015,7,335.311
11/03/2015,8,325.443
11/03/2015,9,331.56
11/03/2015,10,357.434
11/03/2015,11,360.185
11/03/2015,12,380.056
11/03/2015,13,412.41
11/03/2015,14,449.983
11/03/2015,15,459.229
11/03/2015,16,451.065
11/03/2015,17,428.995
11/03/2015,18,397.992
11/03/2015,19,389.557
11/03/2015,20,413.78
11/03/2015,21,437.794
11/03/2015,22,446.646
11/03/2015,23,443.689
12/03/2015,0,430.379
12/03/2015,1,395.956
12/03/2015,2,378.535
12/03/2015,3,351.9
12/03/2015,4,343.156
12/03/2015,5,324.679
12/03/2015,6,320.939
12/03/2015,7,318.975
12/03/2015,8,303.135
12/03/2015,9,316.761
12/03/2015,10,337.317
12/03/2015,11,331.663
12/03/2015,12,357.072
12/03/2015,13,390.714
12/03/2015,14,424.282
12/03/2015,15,444.909
12/03/2015,16,444.508
12/03/2015,17,419.833
12/03/2015,18,387.454
12/03/2015,19,383.106
12/03/2015,20,404.152
12/03/2015,21,424.992
12/03/2015,22,429.897
12/03/2015,23,425.977
13/03/2015,0,403.547
13/03/2015,1,372.547
13/03/2015,2,356.343
13/03/2015,3,336.687
13/03/2015,4,322.764
13/03/2015,5,313.247
13/03/2015,6,311.891
13/03/2015,7,307.119
13/03/2015,8,300.417
13/03/2015,9,310.964
13/03/2015,10,321.906
13/03/2015,11,337.667
13/03/2015,12,365.276
13/03/2015,13,412.393
13/03/2015,14,435.898
13/03/2015,15,454.62
13/03/2015,16,450.409
13/03/2015,17,429.86
13/03/2015,18,394.419
13/03/2015,19,390.842
13/03/2015,20,410.2
13/03/2015,21,428.636
13/03/2015,22,431.962
13/03/2015,23,430.627
14/03/2015,0,404.902
14/03/2015,1,398.573
14/03/2015,2,370.887
14/03/2015,3,341.458
14/03/2015,4,325.768
14/03/2015,5,334.908
14/03/2015,6,326.113
14/03/2015,7,314.151
14/03/2015,8,310.419
14/03/2015,9,316.967
14/03/2015,10,330.235
14/03/2015,11,342.671
14/03/2015,12,367.435
14/03/2015,13,376.126
14/03/2015,14,412.58
14/03/2015,15,447.968
14/03/2015,16,435.83
14/03/2015,17,420.26
14/03/2015,18,395.662
14/03/2015,19,398.374
14/03/2015,20,419.628
14/03/2015,21,427.886
14/03/2015,22,429.73
14/03/2015,23,416.74
15/03/2015,0,416.984
15/03/2015,1,408.997
15/03/2015,2,393.188
15/03/2015,3,381.591
15/03/2015,4,369.46
15/03/2015,5,348.609
15/03/2015,6,336.471
15/03/2015,7,323.613
15/03/2015,8,307.988
15/03/2015,9,309.795
15/03/2015,10,314.71
15/03/2015,11,325.485
15/03/2015,12,344.587
15/03/2015,13,376.689
15/03/2015,14,403.628
15/03/2015,15,426.276
15/03/2015,16,439.234
15/03/2015,17,413.862
15/03/2015,18,383.017
15/03/2015,19,376.793
15/03/2015,20,397.254
15/03/2015,21,423.527
15/03/2015,22,446.134
15/03/2015,23,442.314
16/03/2015,0,441.564
16/03/2015,1,419.663
16/03/2015,2,397.096
16/03/2015,3,379.011
16/03/2015,4,372.373
16/03/2015,5,356.436
16/03/2015,6,349.301
16/03/2015,7,339.782
16/03/2015,8,323.54
16/03/2015,9,336.358
16/03/2015,10,348.211
16/03/2015,11,371.382
16/03/2015,12,411.674
16/03/2015,13,439.88
16/03/2015,14,476.886
16/03/2015,15,487.26
16/03/2015,16,480.656
16/03/2015,17,459.387
16/03/2015,18,420.4
16/03/2015,19,419.003
16/03/2015,20,436.103
16/03/2015,21,465.195
16/03/2015,22,477.315
16/03/2015,23,483.828
17/03/2015,0,465.534
17/03/2015,1,433.43
17/03/2015,2,414.619
17/03/2015,3,394.256
17/03/2015,4,382.253
17/03/2015,5,355.145
17/03/2015,6,351.615
17/03/2015,7,338.12
17/03/2015,8,325.226
17/03/2015,9,332.808
17/03/2015,10,344.987
17/03/2015,11,368.715
17/03/2015,12,383.353
17/03/2015,13,419.65
17/03/2015,14,457.362
17/03/2015,15,471.216
17/03/2015,16,463.066
17/03/2015,17,440.255
17/03/2015,18,406.206
17/03/2015,19,400.274
17/03/2015,20,417.578
17/03/2015,21,438.829
17/03/2015,22,447.661
17/03/2015,23,445.621
18/03/2015,0,426.73
18/03/2015,1,383.288
18/03/2015,2,375.484
18/03/2015,3,349.269
18/03/2015,4,333.98
18/03/2015,5,322.438
18/03/2015,6,308.153
18/03/2015,7,302.064
18/03/2015,8,292.343
18/03/2015,9,300.05
18/03/2015,10,329.247
18/03/2015,11,333.942
18/03/2015,12,364.109
18/03/2015,13,399.923
18/03/2015,14,438.919
18/03/2015,15,459.953
18/03/2015,16,453.225
18/03/2015,17,434.761
18/03/2015,18,400.181
18/03/2015,19,394.846
18/03/2015,20,419.05
18/03/2015,21,437.843
18/03/2015,22,445.676
18/03/2015,23,443.306
19/03/2015,0,427.841
19/03/2015,1,401.842
19/03/2015,2,388.435
19/03/2015,3,371.352
19/03/2015,4,358.823
19/03/2015,5,345.49
19/03/2015,6,341.017
19/03/2015,7,326.969
19/03/2015,8,325.048
19/03/2015,9,332.256
19/03/2015,10,347.216
19/03/2015,11,369.775
19/03/2015,12,422.733
19/03/2015,13,450.611
19/03/2015,14,484.498
19/03/2015,15,495.09
19/03/2015,16,486.853
19/03/2015,17,465.802
19/03/2015,18,429.158
19/03/2015,19,427.232
19/03/2015,20,449.355
19/03/2015,21,478.583
19/03/2015,22,491.051
19/03/2015,23,491.398
20/03/2015,0,465.16
20/03/2015,1,428.416
20/03/2015,2,425.59
20/03/2015,3,416.301
20/03/2015,4,400.925
20/03/2015,5,388.771
20/03/2015,6,379.378
20/03/2015,7,368.191
20/03/2015,8,355.617
20/03/2015,9,359.355
20/03/2015,10,372.48
20/03/2015,11,395.573
20/03/2015,12,416.103
20/03/2015,13,435.585
20/03/2015,14,423.098
20/03/2015,15,408.694
20/03/2015,16,378.701
20/03/2015,17,332.976
20/03/2015,18,293.13
20/03/2015,19,337.975
20/03/2015,20,365.444
20/03/2015,21,373.603
20/03/2015,22,371.695
20/03/2015,23,372.527
21/03/2015,0,357.804
21/03/2015,1,342.521
21/03/2015,2,324.858
21/03/2015,3,315.004
21/03/2015,4,310.727
21/03/2015,5,295.564
21/03/2015,6,285.433
21/03/2015,7,274.519
21/03/2015,8,276.713
21/03/2015,9,282.413
21/03/2015,10,278.619
21/03/2015,11,278.601
21/03/2015,12,290.514
21/03/2015,13,302.894
21/03/2015,14,316.885
21/03/2015,15,330.548
21/03/2015,16,331.24
21/03/2015,17,320.6
21/03/2015,18,307.16
21/03/2015,19,308.29
21/03/2015,20,329.305
21/03/2015,21,332.11
21/03/2015,22,315.868
21/03/2015,23,298.348
22/03/2015,0,275.558
22/03/2015,1,254.853
22/03/2015,2,237.28
22/03/2015,3,226.72
22/03/2015,4,220.329
22/03/2015,5,215.899
22/03/2015,6,210.072
22/03/2015,7,190.339
22/03/2015,8,154.755
22/03/2015,9,173.26
22/03/2015,10,179.452
22/03/2015,11,184.686
22/03/2015,12,191.047
22/03/2015,13,197.007
22/03/2015,14,233.842
22/03/2015,15,261.096
22/03/2015,16,258.924
22/03/2015,17,265.532
22/03/2015,18,271.222
22/03/2015,19,294.611
22/03/2015,20,301.232
22/03/2015,21,294.123
22/03/2015,22,284.241
22/03/2015,23,267.638
23/03/2015,0,247.411
23/03/2015,1,225.671
23/03/2015,2,213.745
23/03/2015,3,205.478
23/03/2015,4,201.724
23/03/2015,5,197.827
23/03/2015,6,193.019
23/03/2015,7,188.31
23/03/2015,8,186.116
23/03/2015,9,200.102
23/03/2015,10,209.093
23/03/2015,11,214.217
23/03/2015,12,218.993
23/03/2015,13,221.759
23/03/2015,14,225.023
23/03/2015,15,232.175
23/03/2015,16,238.157
23/03/2015,17,245.366
23/03/2015,18,250.711
23/03/2015,19,276.905
23/03/2015,20,301.856
23/03/2015,21,306.319
23/03/2015,22,292.29
23/03/2015,23,272.788
24/03/2015,0,253.319
24/03/2015,1,234.496
24/03/2015,2,216.889
24/03/2015,3,210.523
24/03/2015,4,204.778
24/03/2015,5,202.356
24/03/2015,6,199.195
24/03/2015,7,199.896
24/03/2015,8,202.707
24/03/2015,9,211.192
24/03/2015,10,222.318
24/03/2015,11,227.223
24/03/2015,12,234.002
24/03/2015,13,242.611
24/03/2015,14,260.962
24/03/2015,15,280.101
24/03/2015,16,285.913
24/03/2015,17,288.27
24/03/2015,18,286.276
24/03/2015,19,304.203
24/03/2015,20,334.866
24/03/2015,21,340.19
24/03/2015,22,330.016
24/03/2015,23,313.532
25/03/2015,0,290.98
25/03/2015,1,271.378
25/03/2015,2,253.963
25/03/2015,3,245.688
25/03/2015,4,241.079
25/03/2015,5,240.634
25/03/2015,6,248.682
25/03/2015,7,257.222
25/03/2015,8,258.397
25/03/2015,9,261.614
25/03/2015,10,267.437
25/03/2015,11,282.863
25/03/2015,12,303.276
25/03/2015,13,318.904
25/03/2015,14,334.055
25/03/2015,15,350.383
25/03/2015,16,358.527
25/03/2015,17,342.648
25/03/2015,18,336.573
25/03/2015,19,342.93
25/03/2015,20,361.636
25/03/2015,21,368.854
25/03/2015,22,363.413
25/03/2015,23,348.846
26/03/2015,0,328.045
26/03/2015,1,307.131
26/03/2015,2,286.304
26/03/2015,3,271.399
26/03/2015,4,260.706
26/03/2015,5,256.633
26/03/2015,6,259.245
26/03/2015,7,257.76
26/03/2015,8,253.558
26/03/2015,9,253.373
26/03/2015,10,252.198
26/03/2015,11,249.679
26/03/2015,12,255.784
26/03/2015,13,247.969
26/03/2015,14,235.666
26/03/2015,15,229.985
26/03/2015,16,236.847
26/03/2015,17,255.485
26/03/2015,18,266.341
26/03/2015,19,286.919
26/03/2015,20,300.565
26/03/2015,21,296.973
26/03/2015,22,284.433
26/03/2015,23,266.384
27/03/2015,0,245.043
27/03/2015,1,221.869
27/03/2015,2,203.01
27/03/2015,3,192.616
27/03/2015,4,191.812
27/03/2015,5,195.691
27/03/2015,6,205.883
27/03/2015,7,218.338
27/03/2015,8,218.693
27/03/2015,9,220.935
27/03/2015,10,221.534
27/03/2015,11,232.002
27/03/2015,12,238.734
27/03/2015,13,235.302
27/03/2015,14,232.009
27/03/2015,15,235.875
27/03/2015,16,241.971
27/03/2015,17,252.658
27/03/2015,18,265.765
27/03/2015,19,287.853
27/03/2015,20,307.737
27/03/2015,21,306.807
27/03/2015,22,295.956
27/03/2015,23,279
28/03/2015,0,256.504
28/03/2015,1,236.611
28/03/2015,2,221.191
28/03/2015,3,211.331
28/03/2015,4,207.416
28/03/2015,5,200.736
28/03/2015,6,201.868
28/03/2015,7,205.121
28/03/2015,8,208.447
28/03/2015,9,217.661
28/03/2015,10,224.017
28/03/2015,11,228.324
28/03/2015,12,230.821
28/03/2015,13,228.278
28/03/2015,14,219.237
28/03/2015,15,215.323
28/03/2015,16,219.96
28/03/2015,17,231.658
28/03/2015,18,244.899
28/03/2015,19,276.884
28/03/2015,20,294.071
28/03/2015,21,293.38
28/03/2015,22,283.402
28/03/2015,23,263.943
29/03/2015,0,243.081
29/03/2015,1,223.218
29/03/2015,2,209.293
29/03/2015,3,199.427
29/03/2015,4,192.823
29/03/2015,5,189.33
29/03/2015,6,186.548
29/03/2015,7,183.283
29/03/2015,8,180.407
29/03/2015,9,186.37
29/03/2015,10,198.546
29/03/2015,11,207.262
29/03/2015,12,213.256
29/03/2015,13,213.275
29/03/2015,14,211.691
29/03/2015,15,211.933
29/03/2015,16,216.232
29/03/2015,17,225.718
29/03/2015,18,240.193
29/03/2015,19,265.511
29/03/2015,20,286.302
29/03/2015,21,289.474
29/03/2015,22,281.058
29/03/2015,23,265.663
30/03/2015,0,241.357
30/03/2015,1,227.018
30/03/2015,2,208.956
30/03/2015,3,199.66
30/03/2015,4,196.155
30/03/2015,5,197.633
30/03/2015,6,210.393
30/03/2015,7,219.062
30/03/2015,8,222.717
30/03/2015,9,227.479
30/03/2015,10,234.551
30/03/2015,11,246.25
30/03/2015,12,256.47
30/03/2015,13,255.413
30/03/2015,14,257.761
30/03/2015,15,271.425
30/03/2015,16,275.025
30/03/2015,17,286.045
30/03/2015,18,284.559
30/03/2015,19,302.305
30/03/2015,20,320.332
30/03/2015,21,324.717
30/03/2015,22,316.961
30/03/2015,23,304.893
31/03/2015,0,278.194
31/03/2015,1,249.627
31/03/2015,2,231.257
31/03/2015,3,220.541
31/03/2015,4,215.6
31/03/2015,5,215.006
31/03/2015,6,216.56
31/03/2015,7,230.752
31/03/2015,8,229.625
31/03/2015,9,237.833
31/03/2015,10,241.833
31/03/2015,11,252.344
31/03/2015,12,256.119
31/03/2015,13,257.526
31/03/2015,14,259.906
31/03/2015,15,266.602
31/03/2015,16,278.84
31/03/2015,17,287.079
31/03/2015,18,290.152
31/03/2015,19,306.132
31/03/2015,20,323.798
31/03/2015,21,328.267
31/03/2015,22,312.753
31/03/2015,23,292.348
01/04/2015,0,265.207
01/04/2015,1,241.476
01/04/2015,2,221.948
01/04/2015,3,211.016
01/04/2015,4,207.74
01/04/2015,5,208.538
01/04/2015,6,216.885
01/04/2015,7,225.661
01/04/2015,8,227.925
01/04/2015,9,230.228
01/04/2015,10,238.829
01/04/2015,11,245.161
01/04/2015,12,253.605
01/04/2015,13,257.022
01/04/2015,14,266.929
01/04/2015,15,275.452
01/04/2015,16,282.241
01/04/2015,17,288.199
01/04/2015,18,287.924
01/04/2015,19,302.707
01/04/2015,20,317.462
01/04/2015,21,314.206
01/04/2015,22,298.423
01/04/2015,23,285.703
02/04/2015,0,263.921
02/04/2015,1,240.457
02/04/2015,2,224.468
02/04/2015,3,212.867
02/04/2015,4,206.166
02/04/2015,5,202.436
02/04/2015,6,201.899
02/04/2015,7,200.063
02/04/2015,8,202.41
02/04/2015,9,211.665
02/04/2015,10,220.292
02/04/2015,11,227.953
02/04/2015,12,236.081
02/04/2015,13,242.517
02/04/2015,14,247.278
02/04/2015,15,254.256
02/04/2015,16,262.544
02/04/2015,17,267.158
02/04/2015,18,272.582
02/04/2015,19,292.424
02/04/2015,20,309.401
02/04/2015,21,307.57
02/04/2015,22,292.674
02/04/2015,23,276.33
03/04/2015,0,258.912
03/04/2015,1,241.333
03/04/2015,2,225.031
03/04/2015,3,213.424
03/04/2015,4,205.732
03/04/2015,5,201.012
03/04/2015,6,196.828
03/04/2015,7,187.784
03/04/2015,8,184.582
03/04/2015,9,189.725
03/04/2015,10,198.749
03/04/2015,11,208.208
03/04/2015,12,219.864
03/04/2015,13,235.521
03/04/2015,14,251.947
03/04/2015,15,261.932
03/04/2015,16,269.955
03/04/2015,17,274.558
03/04/2015,18,276.2
03/04/2015,19,293.799
03/04/2015,20,318.411
03/04/2015,21,328.469
03/04/2015,22,324.235
03/04/2015,23,315.844
04/04/2015,0,303.771
04/04/2015,1,289.073
04/04/2015,2,275.882
04/04/2015,3,265.872
04/04/2015,4,258.42
04/04/2015,5,250.199
04/04/2015,6,244.995
04/04/2015,7,232.984
04/04/2015,8,228.832
04/04/2015,9,234.918
04/04/2015,10,236.75
04/04/2015,11,241.834
04/04/2015,12,244.843
04/04/2015,13,246.722
04/04/2015,14,247.249
04/04/2015,15,251.657
04/04/2015,16,254.27
04/04/2015,17,261.276
04/04/2015,18,277.706
04/04/2015,19,296.735
04/04/2015,20,314.056
04/04/2015,21,308.236
04/04/2015,22,299.709
04/04/2015,23,289.29
05/04/2015,0,273.383
05/04/2015,1,254.094
05/04/2015,2,234.667
05/04/2015,3,229.689
05/04/2015,4,219.749
05/04/2015,5,220.106
05/04/2015,6,215.291
05/04/2015,7,209.4
05/04/2015,8,204.251
05/04/2015,9,207.22
05/04/2015,10,213.407
05/04/2015,11,218.698
05/04/2015,12,224.495
05/04/2015,13,227.587
05/04/2015,14,231.38
05/04/2015,15,238.781
05/04/2015,16,246.141
05/04/2015,17,252.854
05/04/2015,18,264.676
05/04/2015,19,288.595
05/04/2015,20,309.687
05/04/2015,21,314.83
05/04/2015,22,309.542
05/04/2015,23,299.435
06/04/2015,0,281.898
06/04/2015,1,260.956
06/04/2015,2,240.816
06/04/2015,3,231.485
06/04/2015,4,225.049
06/04/2015,5,223.791
06/04/2015,6,230.348
06/04/2015,7,233.808
06/04/2015,8,233.821
06/04/2015,9,233.63
06/04/2015,10,237.798
06/04/2015,11,244.763
06/04/2015,12,252.014
06/04/2015,13,254.119
06/04/2015,14,257.781
06/04/2015,15,264.011
06/04/2015,16,271.457
06/04/2015,17,277.967
06/04/2015,18,281.534
06/04/2015,19,293.076
06/04/2015,20,308.553
06/04/2015,21,310.442
06/04/2015,22,301.173
